pipeline_type,pipeline_name,config,run_id,auc,accuracy,final_train_loss,best_val_loss,epochs_trained,noise_type,noise_level
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,4,0.8487861570247934,75.56818181818183,0.5677724473751509,0.49341408564494205,18,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,5,0.8747417355371901,80.68181818181817,0.5289473107801034,0.47687928493206316,24,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,6,0.8646694214876033,69.88636363636364,0.6338688414830428,0.5911042117155515,6,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,7,0.8582128099173554,80.11363636363636,0.5554441814239208,0.46512590692593503,14,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,8,0.8638946280991736,80.11363636363636,0.5990568812076862,0.5065351105653323,15,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.1,bit_flip_0.1,9,0.8480113636363635,76.13636363636364,0.5671028799735582,0.4909580292610022,14,bit_flip,0.1
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,1,0.893724173553719,81.25,0.5507259656603519,0.44666388860115636,23,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,10,0.8580836776859503,78.4090909090909,0.5870827667988263,0.4915578800898332,20,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,2,0.5,50.0,0.6933464880173023,0.6931472145594083,20,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,3,0.48863636363636365,50.0,0.6933609490211193,0.688135027885437,12,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,4,0.8516270661157025,78.97727272727273,0.5273508001978581,0.4836133110981721,16,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,5,0.5056818181818181,50.0,0.6935454950882838,0.6874188964183514,9,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,6,0.8586002066115703,69.31818181818183,0.554756122139784,0.5295677379919932,16,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,7,0.5,50.0,0.6933578000618861,0.5840923281816336,11,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,8,0.8236053719008265,76.13636363636364,0.5606159128821813,0.452517779973837,25,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.2,bit_flip_0.2,9,0.5,50.0,0.6933236140471238,0.6931471549547635,7,bit_flip,0.2
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,1,0.8709969008264463,78.4090909090909,0.5396499818334213,0.4577969324130278,16,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,10,0.8979855371900826,82.95454545454545,0.5248087791296152,0.4584762133084811,14,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,2,0.762138429752066,63.63636363636363,0.65550564458737,0.6190619927186233,8,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,3,0.659607438016529,50.0,0.6916698790513552,0.6856679228635935,8,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,4,0.8443956611570247,77.27272727272727,0.5829278331536513,0.5293439076497004,12,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,5,0.5,50.0,0.6932805817860823,0.6931471824645996,15,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,6,0.812629132231405,76.13636363636364,0.6495893831436451,0.5518973011236924,25,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,7,0.8633780991735537,81.81818181818183,0.5662331802340654,0.4756355858766116,14,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,8,0.5,50.0,0.6933020211183107,0.6889420747756958,6,bit_flip,0.3
P2d,p2d_density_matrix_bit_flip_0.3,bit_flip_0.3,9,0.5,50.0,0.6932928470464853,0.6931472420692444,12,bit_flip,0.3
P2d,p2d_density_matrix_depol_0.01,depol_0.01,1,0.8743543388429752,80.68181818181817,0.5544264795688483,0.46767526406508225,14,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,10,0.8526601239669421,81.81818181818183,0.5268781098035665,0.48901311365457684,9,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,2,0.8606663223140496,81.81818181818183,0.5593983247876168,0.4695309354708745,8,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,3,0.8628615702479339,79.54545454545455,0.5350289668028171,0.4897846166904156,15,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,4,0.8673811983471075,81.25,0.5392175527146229,0.47228865440075213,9,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,5,0.8681559917355371,80.68181818181817,0.5497103960468219,0.457210334447714,13,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,6,0.8352272727272728,76.13636363636364,0.6195935234427452,0.47115653867904955,19,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,7,0.8797778925619835,78.97727272727273,0.5359566568182065,0.45994210701722366,8,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,8,0.868543388429752,77.8409090909091,0.5739642661351424,0.44694165656199825,18,depol,0.01
P2d,p2d_density_matrix_depol_0.01,depol_0.01,9,0.8611828512396694,78.97727272727273,0.5515787733288912,0.46469994003956133,21,depol,0.01
P2d,p2d_density_matrix_depol_0.03,depol_0.03,1,0.8454287190082646,79.54545454545455,0.5854651438502165,0.4870702303372897,9,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,10,0.8694473140495868,78.97727272727273,0.5510391818789335,0.4976578584084144,12,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,2,0.8272210743801652,70.45454545454545,0.5512430989398406,0.4528265996621205,8,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,3,0.874612603305785,62.5,0.6127929661136408,0.47957292886880726,8,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,4,0.8614411157024794,78.97727272727273,0.542570518874205,0.4530424647606336,19,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,5,0.8640237603305784,80.68181818181817,0.5425511713211353,0.4952839521261362,11,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,6,0.8729338842975206,77.8409090909091,0.5616265206382824,0.4556434681782356,14,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,7,0.8671229338842975,77.27272727272727,0.5380469194971598,0.4432476690182319,20,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,8,0.8735795454545455,80.68181818181817,0.5420957505702972,0.47985515686181873,6,depol,0.03
P2d,p2d_density_matrix_depol_0.03,depol_0.03,9,0.831482438016529,75.0,0.5259099616454198,0.4873235374689102,22,depol,0.03
P2d,p2d_density_matrix_depol_0.05,depol_0.05,1,0.8742252066115703,81.81818181818183,0.6004157378123357,0.49513037961262923,8,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,10,0.8667355371900826,78.97727272727273,0.5671513552849109,0.47370229031030947,15,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,2,0.8534349173553719,77.8409090909091,0.5872268616006925,0.4656075749259729,17,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,3,0.8533057851239669,78.4090909090909,0.5567617634168038,0.46885142761927384,10,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,4,0.8239927685950412,79.54545454545455,0.587109855734385,0.464891995374973,10,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,5,0.8508522727272727,78.97727272727273,0.5263002169819978,0.47334512838950527,14,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,6,0.8520144628099173,77.27272727272727,0.5368421682371542,0.46175790979312015,20,depol,0.05
